id	label
2999	1
3000	1
3001	1
3002	1
3003	1
3004	1
3005	1
3006	0
3007	0
3008	1
3009	1
3010	0
3011	1
3012	0
3013	0
3014	1
3015	0
3016	0
3017	0
3018	0
3019	1
3020	0
3021	0
3022	0
3023	0
3024	0
3025	1
3026	0
3027	1
3028	0
3029	0
3030	1
3031	0
3032	0
3033	1
3034	0
3035	0
3036	0
3037	0
3038	1
3039	0
3040	0
3041	1
3042	0
3043	0
3044	1
3045	1
3046	0
3047	0
3048	0
3049	1
3050	0
3051	0
3052	0
3053	0
3054	1
3055	1
3056	0
3057	0
3058	0
3059	1
3060	0
3061	1
3062	0
3063	0
3064	0
3065	0
3066	1
3067	0
3068	1
3069	0
3070	0
3071	1
3072	0
3073	0
3074	0
3075	1
3076	0
3077	0
3078	1
3079	0
3080	0
3081	0
3082	1
3083	0
3084	1
3085	1
3086	0
3087	0
3088	0
3089	0
3090	1
3091	1
3092	0
3093	1
3094	0
3095	1
3096	0
3097	0
3098	0
3099	0
3100	1
3101	1
3102	1
3103	1
3104	0
3105	1
3106	1
3107	0
3108	0
3109	0
3110	1
3111	0
3112	0
3113	0
3114	0
3115	1
3116	0
3117	0
3118	1
3119	1
3120	0
3121	0
3122	0
3123	1
3124	0
3125	1
3126	1
3127	0
3128	1
3129	1
3130	0
3131	1
3132	1
3133	0
3134	0
3135	0
3136	0
3137	1
3138	0
3139	1
3140	0
3141	0
3142	1
3143	0
3144	1
3145	0
3146	1
3147	0
3148	0
3149	0
3150	0
3151	0
3152	0
3153	0
3154	0
3155	1
3156	1
3157	1
3158	0
3159	0
3160	0
3161	0
3162	1
3163	1
3164	0
3165	1
3166	0
3167	0
3168	0
3169	0
3170	0
3171	0
3172	1
3173	0
3174	0
3175	0
3176	0
3177	1
3178	0
3179	0
3180	1
3181	0
3182	0
3183	0
3184	1
3185	1
3186	0
3187	0
3188	0
3189	0
3190	0
3191	0
3192	1
3193	0
3194	1
3195	0
3196	0
3197	0
3198	0
3199	1
3200	0
3201	1
3202	0
3203	1
3204	0
3205	0
3206	0
3207	1
3208	0
3209	0
3210	0
3211	0
3212	0
3213	1
3214	0
3215	0
3216	0
3217	1
3218	1
3219	0
3220	1
3221	0
3222	0
3223	1
3224	0
3225	1
3226	0
3227	0
3228	0
3229	1
3230	0
3231	1
3232	1
3233	1
3234	1
3235	0
3236	1
3237	1
3238	1
3239	1
3240	1
3241	0
3242	0
3243	0
3244	0
3245	1
3246	0
3247	1
3248	0
3249	0
3250	0
3251	0
3252	0
3253	0
3254	0
3255	1
3256	0
3257	0
3258	1
3259	0
3260	1
3261	1
3262	0
3263	1
3264	0
3265	0
3266	1
3267	0
3268	1
3269	0
3270	1
3271	0
3272	0
3273	1
3274	1
3275	0
3276	0
3277	0
3278	1
3279	0
3280	0
3281	1
3282	0
3283	0
3284	0
3285	0
3286	0
3287	0
3288	1
3289	1
3290	1
3291	1
3292	0
3293	0
3294	1
3295	0
3296	0
3297	1
3298	1
3299	0
3300	0
3301	1
3302	0
3303	0
3304	1
3305	0
3306	1
3307	1
3308	0
3309	0
3310	1
3311	1
3312	1
3313	0
3314	1
3315	0
3316	0
3317	0
3318	1
3319	1
3320	0
3321	0
3322	1
3323	1
3324	0
3325	1
3326	0
3327	1
3328	0
3329	1
3330	0
3331	0
3332	0
3333	1
3334	0
3335	1
3336	1
3337	0
3338	1
3339	1
3340	1
3341	0
3342	0
3343	0
3344	0
3345	0
3346	0
3347	1
3348	1
3349	0
3350	1
3351	1
3352	0
3353	0
3354	0
3355	0
3356	0
3357	0
3358	1
3359	1
3360	1
3361	0
3362	0
3363	0
3364	0
3365	1
3366	0
3367	0
3368	1
3369	0
3370	0
3371	0
3372	0
3373	0
3374	0
3375	1
3376	0
3377	0
3378	1
3379	0
3380	1
3381	1
3382	1
3383	0
3384	1
3385	0
3386	0
3387	1
3388	1
3389	0
3390	0
3391	0
3392	1
3393	0
3394	0
3395	0
3396	0
3397	1
3398	0
3399	0
3400	0
3401	0
3402	0
3403	0
3404	0
3405	0
3406	1
3407	0
3408	1
3409	1
3410	0
3411	0
3412	0
3413	0
3414	1
3415	0
3416	0
3417	1
3418	0
3419	0
3420	1
3421	1
3422	1
3423	0
3424	0
3425	1
3426	1
3427	0
3428	0
3429	0
3430	0
3431	0
3432	1
3433	1
3434	0
3435	0
3436	0
3437	1
3438	1
3439	0
3440	0
3441	0
3442	0
3443	0
3444	0
3445	1
3446	0
3447	0
3448	0
3449	1
3450	0
3451	0
3452	0
3453	0
3454	1
3455	0
3456	1
3457	0
3458	0
3459	0
3460	0
3461	0
3462	0
3463	1
3464	0
3465	0
3466	0
3467	1
3468	0
3469	0
3470	0
3471	1
3472	0
3473	1
3474	0
3475	0
3476	1
3477	1
3478	0
3479	0
3480	0
3481	0
3482	0
3483	0
3484	0
3485	1
3486	0
3487	1
3488	0
3489	0
3490	0
3491	0
3492	0
3493	1
3494	0
3495	1
3496	0
3497	1
3498	1
3499	1
3500	1
3501	0
3502	0
3503	0
3504	0
3505	1
3506	0
3507	0
3508	0
3509	0
3510	1
3511	0
3512	1
3513	0
3514	0
3515	1
3516	0
3517	0
3518	0
3519	1
3520	1
3521	0
3522	1
3523	0
3524	0
3525	0
3526	1
3527	1
3528	0
3529	1
3530	1
3531	1
3532	0
3533	0
3534	1
3535	0
3536	0
3537	0
3538	1
3539	0
3540	0
3541	1
3542	0
3543	1
3544	0
3545	1
3546	1
3547	0
3548	0
3549	0
3550	0
3551	0
3552	0
3553	0
3554	0
3555	0
3556	0
3557	0
3558	0
3559	0
3560	1
3561	0
3562	1
3563	0
3564	0
3565	0
3566	1
3567	1
3568	1
3569	1
3570	1
3571	0
3572	0
3573	0
3574	1
3575	0
3576	0
3577	0
3578	0
3579	0
3580	0
3581	0
3582	0
3583	1
3584	0
3585	0
3586	1
3587	1
3588	0
3589	0
3590	1
3591	0
3592	1
3593	0
3594	1
3595	1
3596	0
3597	1
3598	0
3599	0
3600	0
3601	1
3602	0
3603	1
3604	0
3605	0
3606	0
3607	1
3608	0
3609	0
3610	0
3611	0
3612	1
3613	0
3614	1
3615	0
3616	0
3617	0
3618	0
3619	0
3620	0
3621	1
3622	1
3623	0
3624	0
3625	1
3626	0
3627	1
3628	1
3629	1
3630	1
3631	1
3632	0
3633	0
3634	0
3635	1
3636	0
3637	1
3638	0
3639	1
3640	0
3641	0
3642	0
3643	0
3644	1
3645	1
3646	0
3647	0
3648	1
3649	0
3650	1
3651	0
3652	1
3653	0
3654	1
3655	0
3656	0
3657	1
3658	1
3659	0
3660	0
3661	0
3662	0
3663	0
3664	0
3665	0
3666	1
3667	0
3668	1
3669	0
3670	1
3671	0
3672	1
3673	0
3674	0
3675	0
3676	0
3677	0
3678	0
3679	1
3680	1
3681	1
3682	1
3683	1
3684	0
3685	1
3686	0
3687	0
3688	1
3689	1
3690	1
3691	1
3692	0
3693	0
3694	0
3695	1
3696	0
3697	1
3698	0
3699	1
3700	1
3701	0
3702	0
3703	0
3704	1
3705	1
3706	1
3707	0
3708	0
3709	0
3710	1
3711	0
3712	1
3713	1
3714	1
3715	0
3716	0
3717	1
3718	0
3719	1
3720	0
3721	0
3722	0
3723	0
3724	1
3725	0
3726	1
3727	0
3728	1
3729	0
3730	0
3731	1
3732	0
3733	1
3734	1
3735	0
3736	0
3737	1
3738	1
3739	0
3740	0
3741	1
3742	0
3743	1
3744	0
3745	1
3746	0
3747	0
3748	0
3749	1
3750	0
3751	0
3752	0
3753	0
3754	0
3755	1
3756	0
3757	0
3758	1
3759	0
3760	0
3761	1
3762	0
3763	0
3764	1
3765	1
3766	0
3767	0
3768	1
3769	0
3770	0
3771	0
3772	0
3773	0
3774	1
3775	0
3776	0
3777	0
3778	0
3779	0
3780	0
3781	1
3782	0
3783	0
3784	0
3785	0
3786	0
3787	0
3788	1
3789	1
3790	0
3791	1
3792	0
3793	0
3794	0
3795	1
3796	0
3797	0
3798	1
3799	0
3800	1
3801	0
3802	0
3803	0
3804	0
3805	0
3806	0
3807	1
3808	1
3809	0
3810	0
3811	1
3812	0
3813	0
3814	0
3815	1
3816	1
3817	1
3818	0
3819	0
3820	0
3821	0
3822	1
3823	1
3824	0
3825	1
3826	0
3827	1
3828	0
3829	0
3830	0
3831	0
3832	1
3833	1
3834	0
3835	0
3836	1
3837	0
3838	0
3839	1
3840	1
3841	0
3842	0
3843	1
3844	0
3845	0
3846	0
3847	0
3848	0
3849	1
3850	1
3851	1
3852	0
3853	0
3854	1
3855	0
3856	1
3857	0
3858	1
3859	0
3860	1
3861	0
3862	1
3863	1
3864	0
3865	0
3866	0
3867	1
3868	1
3869	0
3870	1
3871	1
3872	1
3873	1
3874	1
3875	1
3876	0
3877	0
3878	0
3879	1
3880	0
3881	0
3882	0
3883	1
3884	0
3885	1
3886	1
3887	0
3888	1
3889	0
3890	1
3891	0
3892	0
3893	1
3894	0
3895	0
3896	0
3897	0
3898	0
3899	0
3900	1
3901	1
3902	0
3903	1
3904	1
3905	1
3906	0
3907	0
3908	0
3909	1
3910	0
3911	0
3912	0
3913	0
3914	0
3915	0
3916	0
3917	0
3918	0
3919	0
3920	1
3921	1
3922	0
3923	0
3924	1
3925	0
3926	0
3927	0
3928	0
3929	0
3930	0
3931	0
3932	1
3933	1
3934	1
3935	0
3936	0
3937	1
3938	0
3939	0
3940	0
3941	0
3942	0
3943	0
3944	1
3945	0
3946	1
3947	0
3948	1
3949	1
3950	1
3951	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	1
3958	0
3959	0
3960	0
3961	0
3962	1
3963	1
3964	1
3965	1
3966	0
3967	0
3968	1
3969	1
3970	0
3971	0
3972	0
3973	0
3974	1
3975	1
3976	0
3977	0
3978	1
3979	0
3980	1
3981	1
3982	0
3983	1
3984	0
3985	1
3986	0
3987	0
3988	1
3989	0
3990	0
3991	0
3992	0
3993	1
3994	1
3995	1
3996	0
3997	0
3998	1
3999	0
4000	1
4001	1
4002	1
4003	0
4004	1
4005	1
4006	1
4007	0
4008	0
4009	0
4010	1
4011	0
4012	0
4013	0
4014	1
4015	0
4016	1
4017	0
4018	1
4019	0
4020	0
4021	0
4022	0
4023	1
4024	0
4025	0
4026	0
4027	1
4028	0
4029	0
4030	1
4031	0
4032	0
4033	0
4034	1
4035	0
4036	1
4037	1
4038	1
4039	0
4040	1
4041	0
4042	0
4043	0
4044	1
4045	0
4046	0
4047	0
4048	0
4049	0
4050	0
4051	0
4052	1
4053	1
4054	0
4055	1
4056	1
4057	0
4058	0
4059	1
4060	1
4061	0
4062	1
4063	0
4064	1
4065	1
4066	1
4067	0
4068	1
4069	1
4070	1
4071	0
4072	1
4073	0
4074	1
4075	1
4076	0
4077	0
4078	0
4079	0
4080	0
4081	0
4082	1
4083	0
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
4090	1
4091	1
4092	1
4093	0
4094	0
4095	0
4096	0
4097	0
4098	0
4099	1
4100	0
4101	0
4102	0
4103	0
4104	1
4105	1
4106	1
4107	1
4108	1
4109	1
4110	1
4111	0
4112	0
4113	1
4114	0
4115	0
4116	1
4117	1
4118	1
4119	0
4120	1
4121	0
4122	1
4123	0
4124	0
4125	0
4126	0
4127	0
4128	0
4129	1
4130	0
4131	0
4132	1
4133	0
4134	0
4135	0
4136	0
4137	1
4138	1
4139	1
4140	0
4141	0
4142	1
4143	1
4144	0
4145	0
4146	1
4147	0
4148	0
4149	0
4150	0
4151	0
4152	1
4153	1
4154	1
4155	0
4156	1
4157	0
4158	0
4159	0
4160	0
4161	1
4162	0
4163	1
4164	0
4165	0
4166	1
4167	0
4168	1
4169	0
4170	1
4171	0
4172	0
4173	1
4174	1
4175	0
4176	0
4177	1
4178	0
4179	0
4180	0
4181	1
4182	0
4183	1
4184	1
4185	1
4186	1
4187	0
4188	0
4189	1
4190	0
4191	1
4192	0
4193	0
4194	0
4195	0
4196	1
4197	0
4198	0
4199	1
4200	0
4201	0
4202	0
4203	0
4204	0
4205	0
4206	0
4207	1
4208	0
4209	0
4210	0
4211	0
4212	1
4213	0
4214	0
4215	1
4216	0
4217	0
4218	0
4219	1
4220	1
4221	0
4222	1
4223	0
4224	0
4225	0
4226	0
4227	0
4228	1
4229	0
4230	0
4231	1
4232	0
4233	0
4234	1
4235	0
4236	0
4237	1
4238	0
4239	1
4240	1
4241	0
4242	1
4243	0
4244	0
4245	0
4246	1
4247	0
4248	0
4249	0
4250	0
4251	0
4252	0
4253	1
4254	1
4255	0
4256	1
4257	0
4258	1
4259	0
4260	1
4261	0
4262	1
4263	0
4264	0
4265	0
4266	1
4267	1
4268	1
4269	1
4270	0
4271	1
4272	0
4273	1
4274	0
4275	1
4276	0
4277	1
4278	0
4279	0
4280	0
4281	1
4282	1
4283	0
4284	0
4285	1
4286	0
4287	0
4288	1
4289	1
4290	0
4291	0
4292	1
4293	0
4294	1
4295	0
4296	0
4297	0
4298	1
4299	1
4300	0
4301	1
4302	0
4303	1
4304	1
4305	1
4306	0
4307	1
4308	0
4309	0
4310	1
4311	1
4312	0
4313	0
4314	1
4315	1
4316	0
4317	0
4318	0
4319	0
4320	0
4321	1
4322	1
4323	0
4324	1
4325	1
4326	1
4327	1
4328	0
4329	0
4330	0
4331	1
4332	0
4333	0
4334	1
4335	1
4336	0
4337	0
4338	0
4339	1
4340	0
4341	0
4342	0
4343	0
4344	0
4345	0
4346	0
4347	0
4348	1
4349	0
4350	0
4351	1
4352	0
4353	0
4354	0
4355	0
4356	0
4357	0
4358	0
4359	0
4360	0
4361	0
4362	1
4363	1
4364	0
4365	0
4366	1
4367	0
4368	0
4369	1
4370	1
4371	1
4372	1
4373	1
4374	0
4375	0
4376	1
4377	0
4378	0
4379	0
4380	0
4381	0
4382	0
4383	0
4384	0
4385	0
4386	0
4387	0
4388	0
4389	1
4390	0
4391	1
4392	1
4393	0
4394	0
4395	0
4396	1
4397	0
4398	0
4399	0
4400	1
4401	0
4402	0
4403	0
4404	1
4405	0
4406	0
4407	0
4408	1
4409	0
4410	1
4411	1
4412	0
4413	0
4414	0
4415	1
4416	0
4417	1
4418	0
4419	1
4420	1
4421	0
4422	0
4423	0
4424	0
4425	1
4426	1
4427	1
4428	0
4429	1
4430	0
4431	0
4432	1
4433	0
4434	0
4435	0
4436	1
4437	1
4438	0
4439	1
4440	1
4441	1
4442	1
4443	0
4444	0
4445	0
4446	1
4447	0
4448	0
4449	0
4450	0
4451	1
4452	0
4453	1
4454	0
4455	0
4456	1
4457	0
4458	0
4459	0
4460	1
4461	0
4462	1
4463	1
4464	1
4465	1
4466	0
4467	0
4468	1
4469	0
4470	1
4471	0
4472	1
4473	1
4474	0
4475	1
4476	0
4477	1
4478	0
4479	1
4480	0
4481	0
4482	0
4483	1
4484	1
4485	1
4486	1
4487	1
4488	1
4489	1
4490	0
4491	1
4492	0
4493	0
4494	0
4495	1
4496	1
4497	1
4498	1
4499	1
4500	1
4501	1
4502	1
4503	0
4504	0
4505	0
4506	1
4507	0
4508	0
4509	0
4510	1
4511	1
4512	0
4513	0
4514	0
4515	0
4516	1
4517	1
4518	1
4519	0
4520	1
4521	0
4522	0
4523	0
4524	1
4525	0
4526	0
4527	0
4528	0
4529	1
4530	1
4531	0
4532	1
4533	1
4534	0
4535	0
4536	0
4537	1
4538	1
4539	1
4540	0
4541	1
4542	0
4543	1
4544	0
4545	0
4546	0
4547	0
4548	0
4549	0
4550	0
4551	1
4552	0
4553	0
4554	0
4555	1
4556	1
4557	1
4558	0
4559	1
4560	0
4561	0
4562	0
4563	1
4564	1
4565	0
4566	1
4567	1
4568	0
4569	0
4570	0
4571	1
4572	0
4573	0
4574	1
4575	1
4576	1
4577	0
4578	1
4579	0
4580	0
4581	1
4582	1
4583	1
4584	1
4585	0
4586	1
4587	0
4588	1
4589	0
4590	1
4591	0
4592	1
4593	1
4594	0
4595	0
4596	1
4597	0
4598	1
4599	0
4600	0
4601	1
4602	0
4603	0
4604	1
4605	1
4606	0
4607	0
4608	0
4609	0
4610	0
4611	1
4612	0
4613	0
4614	0
4615	1
4616	1
4617	0
4618	0
4619	0
4620	0
4621	0
4622	0
4623	0
4624	0
4625	1
4626	0
4627	0
4628	0
4629	1
4630	1
4631	0
4632	0
4633	0
4634	1
4635	0
4636	0
4637	0
4638	0
4639	0
4640	1
4641	1
4642	1
4643	0
4644	0
4645	1
4646	0
4647	0
4648	0
4649	0
4650	1
4651	1
4652	0
4653	0
4654	1
4655	1
4656	0
4657	1
4658	1
4659	1
4660	0
4661	0
4662	1
4663	1
4664	1
4665	1
4666	0
4667	1
4668	1
4669	1
4670	1
4671	0
4672	0
4673	0
4674	1
4675	0
4676	0
4677	1
4678	0
4679	1
4680	0
4681	0
4682	1
4683	1
4684	0
4685	1
4686	0
4687	1
4688	1
4689	0
4690	1
4691	1
4692	0
4693	0
4694	0
4695	1
4696	1
4697	0
4698	0
4699	0
4700	1
4701	0
4702	1
4703	1
4704	1
4705	0
4706	0
4707	0
4708	1
4709	1
4710	1
4711	0
4712	0
4713	1
4714	0
4715	0
4716	0
4717	0
4718	1
4719	1
4720	0
4721	1
4722	0
4723	1
4724	0
4725	1
4726	0
4727	0
4728	0
4729	1
4730	1
4731	1
4732	0
4733	1
4734	1
4735	0
4736	0
4737	1
4738	0
4739	0
4740	0
4741	0
4742	0
4743	0
4744	0
4745	1
4746	1
4747	0
4748	0
4749	1
4750	0
4751	1
4752	1
4753	0
4754	1
4755	1
4756	1
4757	0
4758	1
4759	0
4760	1
4761	0
4762	1
4763	0
4764	0
4765	0
4766	0
4767	1
4768	0
4769	0
4770	0
4771	0
4772	1
4773	1
4774	0
4775	0
4776	1
4777	1
4778	1
4779	1
4780	1
4781	0
4782	0
4783	1
4784	1
4785	1
4786	0
4787	0
4788	0
4789	1
4790	0
4791	0
4792	1
4793	1
4794	1
4795	0
4796	0
4797	1
4798	0
4799	1
4800	1
4801	0
4802	1
4803	0
4804	1
4805	0
4806	0
4807	0
4808	0
4809	0
4810	0
4811	1
4812	0
4813	1
4814	0
4815	0
4816	0
4817	0
4818	0
4819	0
4820	0
4821	0
4822	1
4823	1
4824	1
4825	0
4826	1
4827	1
4828	0
4829	0
4830	0
4831	1
4832	0
4833	0
4834	1
4835	0
4836	0
4837	0
4838	1
4839	0
4840	0
4841	1
4842	0
4843	1
4844	1
4845	0
4846	0
4847	1
4848	0
4849	1
4850	0
4851	0
4852	1
4853	1
4854	0
4855	0
4856	1
4857	0
4858	1
4859	1
4860	1
4861	1
4862	1
4863	1
4864	1
4865	1
4866	0
4867	0
4868	1
4869	1
4870	1
4871	1
4872	0
4873	0
4874	0
4875	0
4876	1
4877	0
4878	0
4879	0
4880	0
4881	0
4882	1
4883	0
4884	1
4885	0
4886	1
4887	0
4888	0
4889	0
4890	0
4891	0
4892	0
4893	0
4894	0
4895	0
4896	1
4897	1
4898	0
4899	1
4900	1
4901	0
4902	0
4903	0
4904	0
4905	1
4906	0
4907	0
4908	0
4909	0
4910	0
4911	0
4912	1
4913	0
4914	1
4915	1
4916	1
4917	0
4918	0
4919	1
4920	0
4921	0
4922	0
4923	1
4924	0
4925	1
4926	0
4927	0
4928	1
4929	1
4930	1
4931	0
4932	0
4933	0
4934	0
4935	1
4936	1
4937	0
4938	1
4939	1
4940	0
4941	0
4942	1
4943	0
4944	0
4945	0
4946	0
4947	1
4948	0
4949	0
4950	0
4951	0
4952	1
4953	0
4954	1
4955	0
4956	0
4957	0
4958	0
4959	0
4960	1
4961	0
4962	0
4963	1
4964	0
4965	0
4966	0
4967	1
4968	0
4969	1
4970	0
4971	1
4972	0
4973	0
4974	0
4975	0
4976	0
4977	0
4978	0
4979	0
4980	1
4981	0
4982	0
4983	0
4984	0
4985	1
4986	0
4987	0
4988	1
4989	1
4990	1
4991	0
4992	0
4993	0
4994	0
4995	1
4996	1
4997	0
4998	0
4999	1
5000	0
5001	0
5002	0
5003	1
5004	1
5005	0
5006	1
5007	0
5008	1
5009	1
5010	1
5011	0
5012	0
5013	0
5014	1
5015	1
5016	1
5017	0
5018	1
5019	1
5020	0
5021	0
5022	0
5023	1
5024	1
5025	0
5026	0
5027	1
5028	1
5029	1
5030	1
5031	0
5032	0
5033	0
5034	0
5035	0
5036	1
5037	1
5038	0
5039	1
5040	0
5041	1
5042	1
5043	0
5044	1
5045	0
5046	0
5047	1
5048	0
5049	1
5050	0
5051	0
5052	1
5053	1
5054	0
5055	0
5056	0
5057	0
5058	1
5059	1
5060	1
5061	1
5062	0
5063	1
5064	1
5065	0
5066	0
5067	1
5068	0
5069	1
5070	0
5071	0
5072	1
5073	0
5074	0
5075	1
5076	0
5077	1
5078	0
5079	1
5080	1
5081	1
5082	1
5083	1
5084	1
5085	1
5086	0
5087	1
5088	0
5089	0
5090	0
5091	0
5092	1
5093	1
5094	1
5095	0
5096	0
5097	1
5098	0
5099	0
5100	1
5101	1
5102	0
5103	0
5104	0
5105	1
5106	0
5107	0
5108	1
5109	1
5110	1
5111	1
5112	0
5113	0
5114	0
5115	0
5116	1
5117	0
5118	0
5119	1
5120	0
5121	0
5122	1
5123	1
5124	1
5125	1
5126	0
5127	0
5128	0
5129	1
5130	1
5131	1
5132	0
5133	0
5134	0
5135	1
5136	1
5137	0
5138	1
5139	0
5140	0
5141	0
5142	1
5143	0
5144	0
5145	1
5146	1
5147	1
5148	1
5149	0
5150	1
5151	0
5152	0
5153	0
5154	0
5155	0
5156	1
5157	0
5158	0
5159	0
5160	0
5161	0
5162	0
5163	0
5164	1
5165	1
5166	0
5167	0
5168	0
5169	0
5170	0
5171	0
5172	0
5173	0
5174	0
5175	1
5176	0
5177	1
5178	0
5179	0
5180	1
5181	0
5182	1
5183	0
5184	0
5185	0
5186	0
5187	0
5188	0
5189	0
5190	0
5191	0
5192	0
5193	0
5194	1
5195	1
5196	0
5197	1
5198	0
5199	1
5200	0
5201	1
5202	1
5203	0
5204	0
5205	0
5206	0
5207	1
5208	1
5209	0
5210	1
5211	0
5212	1
5213	0
5214	1
5215	0
5216	0
5217	1
5218	0
5219	0
5220	0
5221	0
5222	1
5223	0
5224	1
5225	0
5226	0
5227	1
5228	1
5229	1
5230	0
5231	1
5232	0
5233	1
5234	0
5235	1
5236	0
5237	1
5238	1
5239	1
5240	0
5241	1
5242	0
5243	0
5244	0
5245	0
5246	1
5247	1
5248	1
5249	1
5250	0
5251	1
5252	1
5253	0
5254	1
5255	0
5256	0
5257	1
5258	0
5259	1
5260	1
5261	0
5262	0
5263	1
5264	1
5265	1
5266	1
5267	0
5268	0
5269	0
5270	0
5271	0
5272	0
5273	0
5274	1
5275	0
5276	0
5277	1
5278	0
5279	0
5280	0
5281	0
5282	0
5283	0
5284	0
5285	1
5286	0
5287	0
5288	0
5289	0
5290	1
5291	0
5292	0
5293	0
5294	0
5295	1
5296	0
5297	1
5298	0
5299	0
5300	1
5301	0
5302	0
5303	1
5304	1
5305	1
5306	1
5307	0
5308	1
5309	0
5310	0
5311	0
5312	0
5313	0
5314	1
5315	0
5316	0
5317	0
5318	0
5319	0
5320	0
5321	0
5322	0
5323	1
5324	1
5325	0
5326	0
5327	0
5328	0
5329	0
5330	1
5331	0
5332	0
5333	0
5334	1
5335	1
5336	1
5337	0
5338	0
5339	1
5340	0
5341	1
5342	0
5343	1
5344	0
5345	0
5346	1
5347	1
5348	0
5349	1
5350	0
5351	0
5352	0
5353	1
5354	1
5355	0
5356	0
5357	0
5358	0
5359	0
5360	0
5361	1
5362	0
5363	1
5364	0
5365	0
5366	0
5367	1
5368	0
5369	0
5370	0
5371	0
5372	0
5373	1
5374	1
5375	0
5376	0
5377	0
5378	0
5379	1
5380	1
5381	0
5382	0
5383	0
5384	1
5385	0
5386	0
5387	0
5388	0
5389	0
5390	0
5391	1
5392	1
5393	1
5394	0
5395	0
5396	0
5397	1
5398	0
5399	1
5400	1
5401	1
5402	0
5403	0
5404	0
5405	1
5406	0
5407	0
5408	0
5409	1
5410	0
5411	1
5412	0
5413	0
5414	1
5415	0
5416	0
5417	1
5418	0
5419	1
5420	0
5421	0
5422	0
5423	1
5424	0
5425	0
5426	1
5427	0
5428	1
5429	0
5430	0
5431	0
5432	0
5433	1
5434	0
5435	1
5436	0
5437	0
5438	1
5439	0
5440	0
5441	0
5442	0
5443	1
5444	0
5445	0
5446	0
5447	0
5448	1
5449	1
5450	0
5451	0
5452	1
5453	1
5454	0
5455	1
5456	1
5457	0
5458	0
5459	0
5460	1
5461	0
5462	0
5463	1
5464	1
5465	0
5466	0
5467	1
5468	0
5469	1
5470	1
5471	1
5472	1
5473	0
5474	1
5475	1
5476	1
5477	1
5478	0
5479	1
5480	0
5481	0
5482	1
5483	0
5484	0
5485	0
5486	1
5487	1
5488	1
5489	0
5490	0
5491	0
5492	0
5493	0
5494	1
5495	1
5496	1
5497	0
5498	1
5499	1
5500	0
5501	0
5502	0
5503	1
5504	1
5505	0
5506	1
5507	0
5508	0
5509	0
5510	1
5511	1
5512	0
5513	1
5514	0
5515	0
5516	1
5517	0
5518	1
5519	1
5520	1
5521	0
5522	1
5523	1
5524	1
5525	0
5526	1
5527	0
5528	1
5529	0
5530	0
5531	1
5532	0
5533	1
5534	0
5535	1
5536	1
5537	1
5538	0
5539	1
5540	0
5541	1
5542	1
5543	0
5544	0
5545	0
5546	1
5547	1
5548	0
5549	0
5550	1
5551	0
5552	0
5553	1
5554	0
5555	0
5556	1
5557	0
5558	1
5559	1
5560	1
5561	0
5562	0
5563	0
5564	0
5565	0
5566	0
5567	0
5568	1
5569	0
5570	1
5571	0
5572	1
5573	1
5574	1
5575	0
5576	0
5577	0
5578	1
5579	0
5580	0
5581	0
5582	1
5583	0
5584	1
5585	1
5586	1
5587	0
5588	1
5589	0
5590	1
5591	1
5592	0
5593	1
5594	0
5595	0
5596	0
5597	0
5598	0
5599	0
5600	0
5601	0
5602	0
5603	0
5604	0
5605	1
5606	0
5607	0
5608	0
5609	0
5610	1
5611	1
5612	1
5613	0
5614	0
5615	0
5616	1
5617	1
5618	1
5619	0
5620	1
5621	0
5622	0
5623	0
5624	1
5625	0
5626	0
5627	1
5628	0
5629	0
5630	1
5631	1
5632	1
5633	0
5634	1
5635	0
5636	1
5637	0
5638	1
5639	0
5640	0
5641	1
5642	0
5643	0
5644	1
5645	0
5646	0
5647	1
5648	1
5649	0
5650	1
5651	0
5652	0
5653	1
5654	1
5655	1
5656	0
5657	0
5658	0
5659	0
5660	1
5661	0
5662	0
5663	1
5664	0
5665	0
5666	0
5667	1
5668	0
5669	1
5670	0
5671	0
5672	1
5673	0
5674	0
5675	1
5676	0
5677	1
5678	0
5679	0
5680	0
5681	1
5682	1
5683	1
5684	1
5685	0
5686	1
5687	0
5688	0
5689	0
5690	0
5691	0
5692	0
5693	0
5694	0
5695	1
5696	0
5697	0
5698	0
5699	0
5700	0
5701	0
5702	1
5703	0
5704	0
5705	1
5706	1
5707	1
5708	0
5709	0
5710	0
5711	0
5712	0
5713	0
5714	1
5715	1
5716	1
5717	0
5718	0
5719	1
5720	1
5721	1
5722	1
5723	1
5724	1
5725	1
5726	0
5727	1
5728	0
5729	1
5730	1
5731	0
5732	0
5733	1
5734	0
5735	0
5736	1
5737	1
5738	0
5739	0
5740	0
5741	0
5742	0
5743	0
5744	0
5745	0
5746	1
5747	1
5748	0
5749	1
5750	1
5751	1
5752	1
5753	1
5754	0
5755	1
5756	1
5757	0
5758	0
5759	0
5760	1
5761	0
5762	0
5763	0
5764	0
5765	0
5766	1
5767	0
5768	1
5769	0
5770	0
5771	0
5772	1
5773	0
5774	1
5775	1
5776	1
5777	0
5778	1
5779	0
5780	1
5781	0
5782	1
5783	0
5784	1
5785	0
5786	0
5787	0
5788	1
5789	0
5790	1
5791	1
5792	1
5793	1
5794	0
5795	0
5796	0
5797	1
